trade_id,isin,quantity,price,trade_date,settlement_date,side,counter_party,broker_id
BKR002797,DC5547462004,4937,725.81,2025-01-27,2025-01-28,Buy,BNY Mellon,BRK001
BKR002798,PH3621338934,4993,113.47,2025-03-27,2025-03-29,Sell,BNY Mellon,BRK002
BKR002799,YV2978170134,6409,373.81,2025-04-24,2025-04-25,Buy,Northern Trust,BRK002
BKR002800,NT9770764494,671,869.31,2025-04-11,2025-04-13,Buy,Northern Trust,BRK004
BKR002801,GF9484618697,9591,866.15,2025-01-23,2025-01-24,Buy,BNY Mellon,BRK002
BKR002802,HG1298720396,5998,729.59,2025-04-24,2025-04-25,Sell,BNY Mellon,BRK001
BKR002803,JV2641212525,3907,992.47,2025-03-11,2025-03-14,Buy,HDFC Custodian,BRK003
BKR002804,CB9273148659,3298,192.93,2025-06-04,2025-06-05,Buy,HDFC Custodian,BRK004
BKR002805,BO8913064649,718,820.91,2025-01-13,2025-01-15,Sell,HDFC Custodian,BRK004
BKR002806,BA0083801057,8484,486.5,2025-05-24,2025-05-25,Sell,State Street,BRK002
BKR002807,MB2311514901,8500,247.53,2025-05-30,2025-06-01,Sell,HDFC Custodian,BRK003
BKR002808,KZ5831979723,7696,589.92,2025-04-27,2025-04-28,Buy,Northern Trust,BRK003
BKR002809,YH8022383703,7047,806.84,2025-02-03,2025-02-05,Buy,Northern Trust,BRK004
BKR002810,SH4359406508,7984,575.37,2025-01-19,2025-01-21,Sell,State Street,BRK002
BKR002811,BQ5113180286,9761,842.39,2025-03-19,2025-03-22,Sell,HDFC Custodian,BRK004
BKR002812,KD6998948076,6547,303.85,2024-12-23,2024-12-25,Sell,State Street,BRK002
BKR002813,GX9492014836,5038,64.4,2025-05-12,2025-05-15,Buy,State Street,BRK002
BKR002814,NH5406300048,7461,227.51,2025-01-15,2025-01-18,Sell,Northern Trust,BRK004
BKR002815,TY8448257474,9575,848.74,2025-02-26,2025-03-01,Sell,HDFC Custodian,BRK004
BKR002816,QA7929846301,5209,206.89,2025-02-03,2025-02-04,Sell,BNY Mellon,BRK001
BKR002817,LM9065304598,4605,913.69,2025-05-11,2025-05-13,Sell,Northern Trust,BRK002
BKR002818,PK5525740382,2901,154.21,2025-01-14,2025-01-15,Sell,BNY Mellon,BRK002
BKR002819,CD6395725920,2211,110.08,2024-12-22,2024-12-24,Sell,BNY Mellon,BRK001
BKR002820,DL2009261970,8473,274.47,2025-05-13,2025-05-15,Sell,BNY Mellon,BRK001
BKR002821,DI9124495804,2800,600.71,2025-05-22,2025-05-23,Sell,BNY Mellon,BRK002
BKR002822,QR6264390683,1396,111.94,2025-01-02,2025-01-03,Sell,BNY Mellon,BRK001
BKR002823,KQ4996546907,5327,496.12,2025-02-08,2025-02-11,Buy,State Street,BRK002
BKR002824,SM7773184381,7443,91.62,2025-02-08,2025-02-10,Buy,HDFC Custodian,BRK001
BKR002825,DZ0295820041,8202,990.56,2025-06-15,2025-06-16,Sell,BNY Mellon,BRK004
BKR002826,LR7500260238,6770,97.13,2025-06-12,2025-06-14,Buy,HDFC Custodian,BRK003
BKR002827,IO9331560611,8955,244.06,2025-01-16,2025-01-17,Buy,State Street,BRK003
BKR002828,DE2514555856,2945,516.62,2025-06-09,2025-06-11,Sell,Northern Trust,BRK001
BKR002829,RD0222386483,232,487.24,2025-04-05,2025-04-07,Buy,Northern Trust,BRK003
BKR002830,MF5726436626,9331,792.04,2025-02-15,2025-02-16,Sell,BNY Mellon,BRK001
BKR002831,ZJ7481897308,9228,417.89,2025-04-29,2025-05-02,Buy,BNY Mellon,BRK003
BKR002832,HC4113035978,2695,168.75,2025-06-15,2025-06-17,Sell,Northern Trust,BRK002
BKR002833,HT4528167958,6096,303.1,2025-02-23,2025-02-25,Sell,Northern Trust,BRK002
BKR002834,IY4351414952,6487,442.82,2025-01-16,2025-01-18,Buy,BNY Mellon,BRK004
BKR002835,UF2866420861,2291,405.33,2025-05-17,2025-05-18,Buy,BNY Mellon,BRK002
BKR002836,JW5114004305,3772,913.93,2025-01-03,2025-01-05,Buy,HDFC Custodian,BRK003
BKR002837,HM3835129245,5523,719.42,2025-02-05,2025-02-07,Buy,State Street,BRK004
BKR002838,PV3711658129,551,251.01,2025-01-30,2025-01-31,Buy,State Street,BRK004
BKR002839,JP1327098244,934,903.83,2025-06-09,2025-06-10,Sell,Northern Trust,BRK004
BKR002840,DD8799042863,7408,343.85,2025-04-16,2025-04-19,Buy,HDFC Custodian,BRK004
BKR002841,IF1502589484,7224,487.84,2025-05-24,2025-05-25,Sell,HDFC Custodian,BRK002
BKR002842,MQ6518504730,6316,653.68,2024-12-27,2024-12-28,Buy,State Street,BRK001
BKR002843,BL1388884757,6279,494.12,2025-02-09,2025-02-12,Sell,Northern Trust,BRK001
BKR002844,VW8944114832,9300,146.82,2025-05-12,2025-05-13,Buy,Northern Trust,BRK002
BKR002845,CM4556544403,7056,623.97,2025-01-20,2025-01-21,Sell,Northern Trust,BRK001
BKR002846,LW3359116019,6486,305.61,2025-01-13,2025-01-16,Buy,HDFC Custodian,BRK003
BKR002847,ZJ5619522319,4834,605.1,2025-06-07,2025-06-08,Sell,Northern Trust,BRK003
BKR002848,UH1105496845,7706,485.72,2025-03-07,2025-03-10,Buy,Northern Trust,BRK004
BKR002849,FG1484252536,7849,755.47,2025-04-03,2025-04-05,Buy,Northern Trust,BRK002
BKR002850,FV1264946351,6771,106.72,2024-12-25,2024-12-26,Sell,BNY Mellon,BRK002
BKR002851,VT9492803500,5672,721.44,2025-04-23,2025-04-25,Sell,BNY Mellon,BRK002
BKR002852,HZ1495534601,3650,739.53,2024-12-21,2024-12-24,Buy,Northern Trust,BRK001
BKR002853,QV8560361855,785,935.68,2025-03-18,2025-03-21,Buy,BNY Mellon,BRK001
BKR002854,OC0127255191,917,406.62,2025-01-03,2025-01-06,Buy,BNY Mellon,BRK004
BKR002855,MR7965476470,8997,979.44,2025-04-22,2025-04-23,Buy,State Street,BRK001
BKR002856,TT4365566131,1163,711.94,2025-05-09,2025-05-10,Buy,Northern Trust,BRK003
BKR002857,AR4355098505,4106,224.2,2025-02-11,2025-02-14,Buy,BNY Mellon,BRK003
BKR002858,RH0855928836,9329,375.6,2025-05-04,2025-05-07,Sell,State Street,BRK002
BKR002859,KR0613378847,9164,155.39,2025-04-28,2025-04-30,Sell,Northern Trust,BRK001
BKR002860,DS3450973145,4099,545.21,2025-03-29,2025-03-30,Sell,Northern Trust,BRK003
BKR002861,XK3804454269,5292,515.59,2025-05-14,2025-05-17,Sell,BNY Mellon,BRK003
BKR002862,LZ8834753479,6132,867.03,2025-05-03,2025-05-06,Buy,Northern Trust,BRK002
BKR002863,NG7591482355,5398,606.91,2025-06-09,2025-06-10,Buy,Northern Trust,BRK001
BKR002864,BK2526491126,2281,439.61,2025-03-15,2025-03-18,Buy,Northern Trust,BRK002
BKR002865,BE2524975001,5242,836.33,2024-12-26,2024-12-27,Sell,BNY Mellon,BRK003
BKR002866,HY8126246448,5258,742.26,2025-04-02,2025-04-04,Buy,State Street,BRK003
BKR002867,XY6854773993,824,485.61,2025-05-30,2025-06-02,Sell,State Street,BRK003
BKR002868,JW7733451505,7973,250.03,2025-04-21,2025-04-23,Buy,State Street,BRK001
BKR002869,EG3004170547,7571,354.99,2025-04-20,2025-04-22,Sell,HDFC Custodian,BRK003
BKR002870,KG0206088564,9269,987.38,2025-04-29,2025-05-01,Buy,Northern Trust,BRK002
BKR002871,JU2674555229,2205,748.15,2025-02-09,2025-02-10,Sell,Northern Trust,BRK002
BKR002872,IB2065902417,5138,424.97,2025-01-08,2025-01-11,Sell,Northern Trust,BRK002
BKR002873,WV9159224662,6736,358.76,2025-01-20,2025-01-21,Buy,HDFC Custodian,BRK002
BKR002874,DK0394744673,5566,304.6,2025-02-25,2025-02-28,Sell,HDFC Custodian,BRK004
BKR002875,EF9379030753,1593,347.07,2025-02-01,2025-02-02,Buy,Northern Trust,BRK003
BKR002876,NF9664111014,269,526.82,2025-05-27,2025-05-28,Sell,BNY Mellon,BRK001
BKR002877,MZ4492877238,6555,355.96,2025-04-10,2025-04-13,Sell,BNY Mellon,BRK003
BKR002878,VV2805976337,7232,991.83,2025-03-07,2025-03-08,Sell,State Street,BRK003
BKR002879,JK5376698828,4266,996.78,2025-02-11,2025-02-13,Buy,BNY Mellon,BRK003
BKR002880,VX4498690145,9015,402.34,2025-02-27,2025-03-02,Buy,BNY Mellon,BRK002
BKR002881,KS1804850490,2541,455.44,2025-05-18,2025-05-19,Buy,HDFC Custodian,BRK002
BKR002882,IO7629586259,1265,887.99,2025-02-06,2025-02-08,Buy,HDFC Custodian,BRK002
BKR002883,LJ8977312075,2734,351.82,2025-03-17,2025-03-19,Sell,BNY Mellon,BRK001
BKR002884,KU5892592463,1645,364.91,2025-03-24,2025-03-25,Sell,Northern Trust,BRK002
BKR002885,UK3465791830,4416,865.45,2025-01-26,2025-01-27,Buy,State Street,BRK002
BKR002886,AA1173861549,441,377.1,2025-05-29,2025-06-01,Buy,HDFC Custodian,BRK004
BKR002887,GM0204292060,1032,616.83,2025-02-20,2025-02-21,Buy,HDFC Custodian,BRK003
BKR002888,RU0858462955,2085,330.25,2025-04-15,2025-04-18,Buy,BNY Mellon,BRK004
BKR002889,VH6884206232,9915,824.28,2025-02-03,2025-02-05,Sell,BNY Mellon,BRK002
BKR002890,OL5204086864,3677,555.52,2025-06-05,2025-06-08,Buy,BNY Mellon,BRK003
BKR002891,VR3958925105,423,910.06,2025-02-12,2025-02-13,Buy,State Street,BRK001
BKR002892,YM5797901182,4460,98.09,2025-04-13,2025-04-15,Sell,Northern Trust,BRK004
BKR002893,ZR3542957499,5899,741.96,2025-04-21,2025-04-23,Buy,State Street,BRK003
BKR002894,EJ7945287045,8763,857.84,2024-12-23,2024-12-25,Buy,State Street,BRK004
BKR002895,EA4916816839,7636,848.98,2025-05-07,2025-05-08,Sell,State Street,BRK002
BKR002896,OA8832366276,2352,241.38,2025-01-18,2025-01-20,Sell,HDFC Custodian,BRK001
BKR002897,CX8969901920,8156,163.45,2025-01-27,2025-01-29,Sell,BNY Mellon,BRK004
BKR002898,BX6271446560,3554,701.87,2025-03-21,2025-03-22,Sell,BNY Mellon,BRK004
BKR002899,RO5357896972,5882,983.66,2025-06-04,2025-06-05,Buy,BNY Mellon,BRK003
BKR002900,QU2194123719,568,777.4,2025-06-04,2025-06-07,Buy,Northern Trust,BRK002
BKR002901,YA0752464799,1633,85.91,2025-05-12,2025-05-14,Sell,HDFC Custodian,BRK004
BKR002902,MP5319714347,9240,869.48,2025-06-18,2025-06-21,Buy,BNY Mellon,BRK002
BKR002903,EA1321186167,7777,304.8,2025-03-08,2025-03-10,Sell,BNY Mellon,BRK002
BKR002904,AS8839344308,6420,466.41,2025-04-25,2025-04-28,Sell,BNY Mellon,BRK002
BKR002905,IP4450386758,6045,100.28,2025-04-14,2025-04-15,Buy,State Street,BRK003
BKR002906,LX8665367459,5201,312.44,2025-03-13,2025-03-15,Sell,State Street,BRK002
BKR002907,GJ5092334381,3351,67.0,2025-01-20,2025-01-21,Buy,HDFC Custodian,BRK004
BKR002908,XU3167589660,2100,858.47,2024-12-22,2024-12-25,Buy,State Street,BRK001
BKR002909,MQ0983389814,3598,348.33,2025-04-13,2025-04-16,Sell,State Street,BRK002
BKR002910,MJ9146658948,1735,849.88,2025-05-28,2025-05-29,Sell,HDFC Custodian,BRK001
BKR002911,PE8507838150,8166,997.04,2024-12-24,2024-12-26,Sell,State Street,BRK002
BKR002912,HU8802049365,3037,679.62,2024-12-27,2024-12-30,Buy,HDFC Custodian,BRK001
BKR002913,NW8674483474,8018,208.4,2025-06-11,2025-06-12,Sell,State Street,BRK003
BKR002914,OL4379687019,4405,843.91,2025-03-02,2025-03-03,Buy,HDFC Custodian,BRK002
BKR002915,KY6877477654,3162,312.58,2024-12-31,2025-01-03,Sell,State Street,BRK004
BKR002916,OR5473579222,8141,901.1,2025-02-04,2025-02-05,Sell,Northern Trust,BRK004
BKR002917,WQ8400667054,7783,106.29,2025-06-15,2025-06-16,Buy,BNY Mellon,BRK001
BKR002918,RE3943293909,7509,399.55,2025-03-04,2025-03-06,Buy,State Street,BRK003
BKR002919,AK0372446046,7711,128.17,2025-03-27,2025-03-29,Buy,State Street,BRK002
BKR002920,TW0497865741,5390,994.15,2025-04-13,2025-04-15,Buy,Northern Trust,BRK001
BKR002921,ME4771191263,1391,673.34,2025-05-12,2025-05-14,Sell,HDFC Custodian,BRK002
BKR002922,CU2466034075,4883,765.48,2025-01-27,2025-01-29,Buy,Northern Trust,BRK002
BKR002923,GU7945087345,7286,212.07,2025-03-13,2025-03-15,Buy,Northern Trust,BRK004
BKR002924,JN2408447763,5894,963.28,2025-02-08,2025-02-09,Buy,State Street,BRK004
BKR002925,QF8561325970,7588,873.56,2025-04-23,2025-04-26,Buy,Northern Trust,BRK002
BKR002926,UN7172146557,3685,79.79,2025-01-09,2025-01-11,Buy,BNY Mellon,BRK003
BKR002927,ZF9985213457,9281,86.59,2025-04-10,2025-04-12,Buy,BNY Mellon,BRK004
BKR002928,SO4592084287,712,337.93,2025-05-04,2025-05-07,Sell,State Street,BRK002
BKR002929,MD7413317868,1969,519.83,2025-05-04,2025-05-06,Buy,State Street,BRK001
BKR002930,BF3160640338,2843,955.15,2025-03-05,2025-03-06,Sell,BNY Mellon,BRK002
BKR002931,TH2749724954,7167,408.13,2025-04-22,2025-04-23,Sell,State Street,BRK004
BKR002932,MD0999927795,3311,82.87,2025-02-27,2025-03-01,Sell,State Street,BRK002
BKR002933,LC1443673578,4936,388.82,2024-12-30,2024-12-31,Sell,HDFC Custodian,BRK002
BKR002934,QU4438137215,1474,928.88,2025-01-11,2025-01-12,Sell,Northern Trust,BRK001
BKR002935,IQ2368875729,7040,777.8,2025-01-21,2025-01-23,Buy,Northern Trust,BRK004
BKR002936,CN8086655111,4644,947.39,2025-04-01,2025-04-04,Buy,HDFC Custodian,BRK004
BKR002937,VH4474630840,1470,130.01,2025-03-08,2025-03-09,Buy,HDFC Custodian,BRK002
BKR002938,FR1278281549,1241,927.54,2025-02-15,2025-02-17,Buy,BNY Mellon,BRK004
BKR002939,XB6819542018,572,344.06,2025-01-26,2025-01-27,Buy,Northern Trust,BRK003
BKR002940,ZM7323065796,6805,882.93,2025-05-01,2025-05-03,Sell,HDFC Custodian,BRK004
BKR002941,HF9336901705,3032,334.07,2025-05-28,2025-05-31,Buy,Northern Trust,BRK001
BKR002942,HS1686702345,3229,493.33,2025-05-27,2025-05-29,Buy,HDFC Custodian,BRK002
BKR002943,LB6022703611,2495,845.19,2025-01-29,2025-02-01,Buy,BNY Mellon,BRK002
BKR002944,MU3777398866,1318,902.3,2025-01-17,2025-01-18,Sell,BNY Mellon,BRK004
BKR002945,GN5730971081,5458,191.82,2025-04-23,2025-04-25,Sell,HDFC Custodian,BRK002
BKR002946,RD6816997145,2716,419.8,2025-05-18,2025-05-20,Sell,HDFC Custodian,BRK001
BKR002947,OI0701007648,7888,281.39,2025-01-20,2025-01-21,Sell,HDFC Custodian,BRK004
BKR002948,WE5328507964,7207,189.31,2025-01-31,2025-02-03,Buy,State Street,BRK002
BKR002949,PR2404643487,668,436.62,2025-01-17,2025-01-20,Buy,Northern Trust,BRK004
BKR002950,TO0215724655,9355,885.73,2025-04-02,2025-04-03,Buy,HDFC Custodian,BRK004
BKR002951,XL4675089167,9196,264.03,2025-03-25,2025-03-26,Buy,Northern Trust,BRK001
BKR002952,GD3127316193,7720,317.75,2025-05-09,2025-05-10,Sell,HDFC Custodian,BRK001
BKR002953,QZ4856554659,5535,549.24,2025-01-22,2025-01-24,Sell,HDFC Custodian,BRK002
BKR002954,WK8311107309,7028,565.2,2024-12-24,2024-12-26,Buy,HDFC Custodian,BRK004
BKR002955,EG5580603568,5114,508.04,2025-01-24,2025-01-26,Sell,HDFC Custodian,BRK003
BKR002956,VZ2407918519,9705,802.72,2024-12-31,2025-01-01,Sell,State Street,BRK001
BKR002957,RF9692120487,2111,830.03,2025-02-02,2025-02-03,Buy,State Street,BRK003
BKR002958,XC7904394308,7113,946.84,2025-06-14,2025-06-17,Buy,HDFC Custodian,BRK004
BKR002959,EL3795907859,2044,711.29,2025-04-23,2025-04-25,Sell,State Street,BRK001
BKR002960,YN8853366907,6287,629.49,2025-05-15,2025-05-18,Buy,BNY Mellon,BRK004
BKR002961,HN9900924455,334,655.76,2025-01-13,2025-01-15,Buy,Northern Trust,BRK001
BKR002962,RT2590037156,368,437.24,2025-04-26,2025-04-27,Sell,HDFC Custodian,BRK002
BKR002963,DK0183906217,6804,269.32,2025-05-03,2025-05-04,Sell,HDFC Custodian,BRK004
BKR002964,DA7111319986,4277,708.09,2025-05-17,2025-05-18,Buy,HDFC Custodian,BRK004
BKR002965,ST3329379586,108,728.05,2025-02-11,2025-02-13,Buy,State Street,BRK003
BKR002966,QW6459011218,4987,256.04,2025-05-25,2025-05-27,Buy,BNY Mellon,BRK004
BKR002967,VH3176769328,8697,186.38,2025-02-16,2025-02-18,Buy,BNY Mellon,BRK003
BKR002968,ZK8946667709,891,72.32,2025-05-10,2025-05-13,Sell,BNY Mellon,BRK002
BKR002969,WU4476138204,2939,227.46,2025-02-16,2025-02-18,Buy,State Street,BRK001
BKR002970,QZ7735567766,9568,660.41,2025-01-24,2025-01-25,Buy,BNY Mellon,BRK001
BKR002971,OZ4089331698,5275,135.92,2025-01-20,2025-01-21,Sell,State Street,BRK002
BKR002972,OX8589118832,6797,809.82,2025-02-17,2025-02-20,Buy,HDFC Custodian,BRK004
BKR002973,HD6035703836,9122,529.32,2025-05-10,2025-05-13,Sell,State Street,BRK002
BKR002974,YJ2395149205,226,346.07,2025-04-10,2025-04-11,Sell,Northern Trust,BRK004
BKR002975,XG6540491205,9969,456.73,2025-02-15,2025-02-18,Sell,BNY Mellon,BRK002
BKR002976,WK1560771567,1632,337.51,2025-05-05,2025-05-07,Sell,HDFC Custodian,BRK003
BKR002977,EV6626863417,1531,672.48,2025-04-12,2025-04-13,Sell,State Street,BRK001
BKR002978,UE3222323015,1794,501.22,2025-04-16,2025-04-17,Sell,State Street,BRK004
BKR002979,PA4289437756,2978,694.31,2025-05-10,2025-05-11,Buy,State Street,BRK004
BKR002980,SI0068324939,6128,257.19,2025-05-30,2025-05-31,Buy,BNY Mellon,BRK003
BKR002981,HH2672034539,2361,589.94,2025-01-28,2025-01-30,Sell,State Street,BRK001
BKR002982,GU3427351144,1735,276.37,2025-03-01,2025-03-02,Sell,BNY Mellon,BRK002
BKR002983,AS5985258193,9304,239.28,2024-12-22,2024-12-25,Sell,Northern Trust,BRK003
BKR002984,FP2859199080,6820,837.46,2025-03-21,2025-03-24,Buy,State Street,BRK004
BKR002985,ZQ7053257932,9511,228.69,2025-02-07,2025-02-08,Sell,State Street,BRK004
BKR002986,WC5259807535,1104,493.62,2025-01-31,2025-02-01,Buy,HDFC Custodian,BRK002
BKR002987,AO3178897447,3724,335.11,2025-05-02,2025-05-05,Buy,BNY Mellon,BRK002
BKR002988,HS4329615049,101,324.38,2025-06-13,2025-06-15,Buy,BNY Mellon,BRK002
BKR002989,AJ1129394061,7877,806.06,2025-03-16,2025-03-18,Buy,Northern Trust,BRK004
BKR002990,BS8420773705,8818,382.33,2024-12-24,2024-12-26,Buy,HDFC Custodian,BRK001
BKR002991,EO0061663360,9503,674.8,2025-04-10,2025-04-11,Buy,State Street,BRK003
BKR002992,ZK0550860661,437,530.58,2025-01-05,2025-01-06,Buy,Northern Trust,BRK001
BKR002993,JR5996124174,1325,586.84,2025-06-02,2025-06-03,Sell,HDFC Custodian,BRK002
BKR002994,ZK2780495881,2740,637.42,2025-05-22,2025-05-24,Buy,BNY Mellon,BRK001
BKR002995,JG8833250899,3185,262.45,2025-06-11,2025-06-13,Buy,HDFC Custodian,BRK004
BKR002996,AN7712641668,6822,732.18,2024-12-29,2025-01-01,Sell,Northern Trust,BRK002
BKR002997,GK0160446963,8120,488.72,2025-01-26,2025-01-29,Sell,Northern Trust,BRK004
BKR002998,TX9132371719,4614,851.99,2025-03-13,2025-03-16,Buy,BNY Mellon,BRK003
BKR002999,SY9758174098,2566,483.92,2025-01-31,2025-02-01,Buy,BNY Mellon,BRK003
BKR003000,KT5243626327,8596,62.79,2024-12-25,2024-12-26,Sell,HDFC Custodian,BRK003
BKR003001,OQ3020223822,7686,599.67,2025-01-04,2025-01-06,Sell,State Street,BRK001
BKR003002,MQ8867138403,2623,347.75,2025-01-07,2025-01-08,Sell,HDFC Custodian,BRK002
BKR003003,GS5909293852,6716,82.48,2025-05-27,2025-05-29,Sell,Northern Trust,BRK002
BKR003004,TL9021228059,9171,101.39,2024-12-28,2024-12-31,Buy,BNY Mellon,BRK004
BKR003005,HP5275661067,598,751.42,2025-02-18,2025-02-20,Sell,Northern Trust,BRK002
BKR003006,TY1146785723,598,808.88,2025-01-24,2025-01-25,Sell,HDFC Custodian,BRK003
BKR003007,KU2454885471,5365,67.94,2024-12-23,2024-12-26,Sell,BNY Mellon,BRK004
BKR003008,ZV6753863802,2565,185.12,2025-02-03,2025-02-06,Buy,Northern Trust,BRK004
BKR003009,OR6459897939,2430,892.94,2025-02-10,2025-02-11,Buy,Northern Trust,BRK003
BKR003010,YF8701018386,6003,115.73,2025-01-14,2025-01-17,Sell,State Street,BRK003
BKR003011,HJ2917592010,1449,522.71,2025-05-31,2025-06-01,Sell,Northern Trust,BRK001
BKR003012,LI8036647161,3916,948.94,2025-04-21,2025-04-23,Sell,State Street,BRK002
BKR003013,SL9497384456,4789,626.79,2025-04-05,2025-04-06,Buy,Northern Trust,BRK001
BKR003014,YQ2292648617,8331,880.95,2025-04-19,2025-04-21,Sell,HDFC Custodian,BRK004
BKR003015,GU2667462921,7826,814.03,2025-04-25,2025-04-28,Buy,HDFC Custodian,BRK003
BKR003016,LG6729987266,5414,296.1,2025-05-16,2025-05-17,Sell,HDFC Custodian,BRK002
BKR003017,HV5539997613,2589,138.51,2025-04-20,2025-04-22,Buy,State Street,BRK002
BKR003018,QP0183241818,5847,743.43,2025-05-13,2025-05-14,Buy,State Street,BRK003
BKR003019,LW6803643403,5054,77.94,2025-02-08,2025-02-10,Sell,HDFC Custodian,BRK004
BKR003020,CL6522406320,691,95.98,2025-04-28,2025-04-30,Buy,Northern Trust,BRK004
BKR003021,BY2018383860,9297,949.38,2025-06-18,2025-06-21,Buy,BNY Mellon,BRK002
BKR003022,ZU9322918477,1203,169.37,2025-06-10,2025-06-13,Buy,State Street,BRK001
BKR003023,LP0008043511,6169,578.29,2025-05-05,2025-05-06,Sell,Northern Trust,BRK002
BKR003024,ZF9447088110,4379,357.28,2025-02-11,2025-02-13,Sell,Northern Trust,BRK003
BKR003025,FV5782393796,3460,546.85,2024-12-29,2025-01-01,Sell,HDFC Custodian,BRK004
BKR003026,GZ2324760485,232,65.42,2025-03-04,2025-03-06,Sell,BNY Mellon,BRK004
BKR003027,FV1437107273,8343,196.72,2025-03-05,2025-03-08,Buy,HDFC Custodian,BRK003
BKR003028,GT3363787730,1884,194.87,2025-01-13,2025-01-16,Sell,State Street,BRK002
BKR003029,LH1876118164,1555,803.43,2025-02-19,2025-02-20,Sell,BNY Mellon,BRK002
BKR003030,VC1081676103,2516,84.99,2025-04-22,2025-04-25,Sell,BNY Mellon,BRK001
BKR003031,PP0477170229,7667,409.83,2024-12-22,2024-12-23,Sell,HDFC Custodian,BRK001
BKR003032,AK2155639679,6661,415.03,2025-06-11,2025-06-13,Buy,HDFC Custodian,BRK003
BKR003033,ZZ1960027511,8834,710.2,2025-04-07,2025-04-10,Buy,Northern Trust,BRK002
BKR003034,HD9198874495,5623,558.72,2025-03-25,2025-03-28,Sell,BNY Mellon,BRK003
BKR003035,HO5132132166,7348,960.45,2025-04-01,2025-04-04,Sell,State Street,BRK004
BKR003036,SE5264203468,5683,699.75,2025-02-21,2025-02-22,Buy,State Street,BRK002
BKR003037,FB4423031672,5363,227.68,2025-01-31,2025-02-01,Sell,Northern Trust,BRK001
BKR003038,JW8226829583,3001,933.34,2025-03-31,2025-04-01,Buy,Northern Trust,BRK001
BKR003039,AQ1964892847,1613,311.87,2025-01-04,2025-01-06,Sell,HDFC Custodian,BRK004
BKR003040,FZ0614859453,7388,705.66,2025-04-23,2025-04-26,Buy,HDFC Custodian,BRK004
BKR003041,TQ7149297948,7926,374.72,2025-03-06,2025-03-07,Sell,HDFC Custodian,BRK001
BKR003042,WV4291703257,8765,918.17,2025-04-23,2025-04-24,Sell,BNY Mellon,BRK002
BKR003043,ZU8856142221,8742,527.61,2025-05-09,2025-05-11,Sell,HDFC Custodian,BRK004
BKR003044,BQ8919905953,2032,432.89,2025-03-31,2025-04-03,Sell,HDFC Custodian,BRK002
BKR003045,SR2050033531,3972,948.66,2025-06-07,2025-06-10,Sell,Northern Trust,BRK004
BKR003046,WW8580475398,6624,844.36,2025-01-27,2025-01-29,Sell,State Street,BRK001
BKR003047,SM1364049068,7877,817.33,2025-04-21,2025-04-24,Buy,Northern Trust,BRK002
BKR003048,IC0076513434,4176,156.29,2024-12-31,2025-01-01,Buy,HDFC Custodian,BRK004
BKR003049,JP4789263528,3788,638.69,2025-04-09,2025-04-10,Buy,HDFC Custodian,BRK003
BKR003050,BI6344936415,6827,948.33,2025-06-03,2025-06-04,Sell,Northern Trust,BRK002
BKR003051,BW3083469569,7467,910.65,2025-04-20,2025-04-23,Sell,BNY Mellon,BRK001
BKR003052,EQ5748281207,9488,558.62,2025-03-12,2025-03-15,Sell,BNY Mellon,BRK001
BKR003053,JI2083878988,5542,192.08,2025-01-14,2025-01-15,Sell,BNY Mellon,BRK002
BKR003054,GM1532053983,3398,249.79,2025-04-20,2025-04-23,Buy,Northern Trust,BRK004
BKR003055,ZC0277001179,2082,135.77,2025-01-28,2025-01-30,Sell,State Street,BRK002
BKR003056,QT8132947168,9370,630.21,2025-03-24,2025-03-25,Sell,Northern Trust,BRK001
BKR003057,UV7710054496,7702,418.09,2025-03-11,2025-03-13,Buy,HDFC Custodian,BRK001
BKR003058,BL1099446355,6184,463.66,2025-06-02,2025-06-05,Buy,BNY Mellon,BRK004
BKR003059,IF8829470308,1529,79.92,2025-03-11,2025-03-13,Buy,Northern Trust,BRK002
BKR003060,VK6652557064,133,274.37,2025-03-27,2025-03-28,Buy,Northern Trust,BRK001
BKR003061,HR9498346321,7076,427.45,2025-05-24,2025-05-27,Sell,BNY Mellon,BRK004
BKR003062,VC5236750243,4093,603.73,2025-05-10,2025-05-13,Sell,BNY Mellon,BRK004
BKR003063,KA9596829775,8629,104.12,2025-02-27,2025-02-28,Sell,Northern Trust,BRK002
BKR003064,XW1984341461,7818,944.73,2025-03-26,2025-03-28,Sell,State Street,BRK003
BKR003065,EE9222964094,9859,672.82,2025-05-25,2025-05-28,Buy,Northern Trust,BRK003
BKR003066,RI3623403512,1442,98.14,2025-05-14,2025-05-15,Sell,BNY Mellon,BRK001
BKR003067,RY2696152302,3033,586.57,2025-06-07,2025-06-08,Buy,BNY Mellon,BRK003
BKR003068,WR9375633132,2911,388.66,2025-05-04,2025-05-07,Sell,BNY Mellon,BRK003
