common_trade_id,trade_id,isin,quantity,price,trade_date,settlement_date,side,counter_party,broker_id,source
V7880K,CST251037,UE7071476294,6192,750.78,14-04-2025,15-04-2025,Sell,HDFC Custodian,BRK003,Custodian
J6741U,CST610987,XD8743525856,7212,764.6,05-03-2025,07-03-2025,Buy,HDFC Custodian,BRK003,Custodian
V8113Z,CST567887,TP3229789775,2798,797.91,31-05-2025,01-06-2025,Sell,HDFC Custodian,BRK004,Custodian
J4785V,CST191980,MH5180963419,6865,901.35,11-02-2025,13-02-2025,Sell,Little-Gordon,BRK001,Custodian
Z4799I,CST668612,IS8081465856,1046,974.44,01-05-2025,04-05-2025,Buy,State Street,BRK004,Custodian
J6243H,CST556418,BZ2814692245,3473,278.04,03-04-2025,05-04-2025,Sell,HDFC Custodian,BRK003,Custodian
H7572B,CST485848,RO3128844457,3913,157.73,01-02-2025,02-02-2025,Sell,State Street,BRK004,Custodian
W5250O,CST204280,WL8765943454,1659,307.24,29-12-2024,01-01-2025,Sell,Northern Trust,BRK003,Custodian
E8075M,CST111959,SC4514201702,450,259.04,21-12-2024,24-12-2024,Buy,Northern Trust,BRK001,Custodian
P7015R,CST912801,FN6613873937,6172,50.43,23-01-2025,25-01-2025,Sell,State Street,BRK001,Custodian
G4868L,CST951118,HB6131814413,8725,497.46,16-04-2025,19-04-2025,Buy,Northern Trust,BRK004,Custodian
G3727Q,CST422250,SM3641555359,8980,520.98,07-01-2025,09-01-2025,Buy,BNY Mellon,BRK004,Custodian
S6807N,CST633130,FR5317592740,6329,784.69,28-02-2025,03-03-2025,Buy,Northern Trust,BRK001,Custodian
P5202W,CST690613,XX3887260346,1672,891.75,31-01-2025,02-02-2025,Buy,State Street,BRK003,Custodian
F2321R,CST983830,UX1652036693,2272,604.79,10-01-2025,13-01-2025,Buy,State Street,BRK004,Custodian
B5760U,CST412050,LE2472647234,2409,368.13,02-01-2025,04-01-2025,Buy,State Street,BRK004,Custodian
H1283V,CST303809,VL2065780230,9147,262.52,30-03-2025,31-03-2025,Sell,HDFC Custodian,BRK001,Custodian
W8863Q,CST573148,RA8611894754,2868,727.77,23-03-2025,25-03-2025,Sell,HDFC Custodian,BRK002,Custodian
X8578D,CST989140,IV8886429444,6509,741.17,10-01-2025,13-01-2025,Buy,BNY Mellon,BRK002,Custodian
Q9415H,CST362407,RH5851259854,9850,181.49,30-05-2025,02-06-2025,Buy,BNY Mellon,BRK004,Custodian
W1482X,CST615656,LR9415123760,4713,426.32,30-05-2025,02-06-2025,Sell,Northern Trust,BRK004,Custodian
V4999E,CST745967,PB6658072617,8139,607.32,15-06-2025,16-06-2025,Buy,BNY Mellon,BRK004,Custodian
A2483S,CST235447,GJ8194238395,405,468.98,28-02-2025,02-03-2025,Buy,HDFC Custodian,BRK004,Custodian
B9471J,CST892769,OH6201018379,7802,902.25,08-04-2025,11-04-2025,Sell,"Johnson, Zimmerman and Mendoza",BRK004,Custodian
G2074K,CST813313,IY2899704580,1888,341.55,09-02-2025,10-02-2025,Buy,Northern Trust,BRK004,Custodian
F7450L,CST107620,PL6794389492,1382,650.15,12-04-2025,15-04-2025,Sell,HDFC Custodian,BRK003,Custodian
Q8073Q,CST256644,HB8389024583,3533,676.59,18-06-2025,20-06-2025,Buy,State Street,BRK002,Custodian
M5144B,CST548189,ID6785683117,2170,247.68,25-12-2024,28-12-2024,Sell,Northern Trust,BRK004,Custodian
G3408A,CST128448,JO2833248990,414,391.43,24-03-2025,26-03-2025,Buy,State Street,BRK004,Custodian
N7315M,CST496141,HL4991430609,4360,679.31,13-04-2025,15-04-2025,Buy,Powell-Sparks,BRK001,Custodian
W3523X,CST429043,CF4252171048,5393,968.37,24-01-2025,26-01-2025,Buy,HDFC Custodian,BRK004,Custodian
Q1222F,CST198949,OB7813072970,6535,235.17,13-05-2025,16-05-2025,Sell,HDFC Custodian,BRK002,Custodian
P3354J,CST537916,OI3522418380,7829,808.77,06-05-2025,07-05-2025,Buy,BNY Mellon,BRK001,Custodian
D1745T,CST381030,AZ0324875177,7109,200.09,08-02-2025,10-02-2025,Sell,BNY Mellon,BRK003,Custodian
U2819Y,CST354378,QZ1284056375,8953,362.13,03-06-2025,04-06-2025,Buy,Northern Trust,BRK004,Custodian
B6097I,CST678756,LT9766236005,3381,295.25,11-02-2025,14-02-2025,Sell,HDFC Custodian,BRK004,Custodian
Q9078R,CST423220,NP5686125854,8910,474.33,31-05-2025,02-06-2025,Sell,BNY Mellon,BRK002,Custodian
U2993C,CST694945,TB2824768487,6281,166.31,06-01-2025,07-01-2025,Sell,State Street,BRK003,Custodian
P7757G,CST978325,NX4296546138,4785,891.68,02-01-2025,03-01-2025,Buy,BNY Mellon,BRK004,Custodian
V2300Z,CST680187,HD3329492445,8278,624.82,04-02-2025,06-02-2025,Buy,State Street,BRK001,Custodian
A8437Q,CST555049,ZC4366049827,8905,404.33,08-03-2025,11-03-2025,Sell,HDFC Custodian,BRK004,Custodian
W8624V,CST614614,JM4403805275,1068,85.71,05-02-2025,06-02-2025,Sell,Northern Trust,BRK001,Custodian
S7916H,CST429901,HN7374426088,4604,361.23,10-01-2025,13-01-2025,Buy,Morales PLC,BRK003,Custodian
I2267P,CST723067,YC8723344496,2953,598.65,29-12-2024,30-12-2024,Buy,HDFC Custodian,BRK002,Custodian
O8154X,CST635057,PH6272969374,1714,527.38,15-06-2025,17-06-2025,Buy,HDFC Custodian,BRK001,Custodian
M7918L,CST645330,MP7233391094,4579,936.22,22-12-2024,23-12-2024,Buy,"Pearson, Proctor and Wells",BRK002,Custodian
J5365V,CST481184,WS2472164518,1937,799.56,24-02-2025,26-02-2025,Sell,Northern Trust,BRK001,Custodian
Z2366P,CST298308,II6071343942,7173,242.55,16-03-2025,19-03-2025,Sell,BNY Mellon,BRK003,Custodian
Z4044U,CST828248,VS4499836193,3670,686.54,21-05-2025,22-05-2025,Buy,State Street,BRK004,Custodian
Q6325W,CST788316,OM9084200060,9852,522.98,01-03-2025,02-03-2025,Sell,HDFC Custodian,BRK003,Custodian
K1043L,CST386837,ZT5690687061,1316,510.47,29-01-2025,31-01-2025,Buy,BNY Mellon,BRK003,Custodian
Y4186Y,CST525192,ML7019200105,3636,732.9,07-06-2025,09-06-2025,Buy,BNY Mellon,BRK003,Custodian
X8057C,CST703987,VF5886269943,8429,303.67,17-06-2025,19-06-2025,Buy,"Lopez, Valencia and Smith",BRK003,Custodian
W9856O,CST725082,JZ9201824341,1691,763.78,18-05-2025,20-05-2025,Sell,State Street,BRK002,Custodian
Z4073G,CST444745,TW6448672419,3489,190.75,14-05-2025,16-05-2025,Sell,HDFC Custodian,BRK002,Custodian
A2798Z,CST331079,MO0809428314,117,908.74,01-01-2025,02-01-2025,Sell,BNY Mellon,BRK001,Custodian
L8821E,CST492039,QO8842317416,3340,635.97,17-06-2025,18-06-2025,Sell,State Street,BRK003,Custodian
Q8596A,CST640063,OP7553159239,5654,469.58,03-06-2025,06-06-2025,Buy,HDFC Custodian,BRK004,Custodian
P9429A,CST266089,AJ9412308746,3344,686.98,22-01-2025,24-01-2025,Buy,Northern Trust,BRK001,Custodian
N9778V,CST462179,WY1572728077,8152,626.01,24-04-2025,25-04-2025,Sell,Northern Trust,BRK002,Custodian
E6199C,CST273581,ZT9845364170,6141,820.77,28-01-2025,29-01-2025,Buy,State Street,BRK003,Custodian
P2623I,CST251164,FC1881818838,1711,390.27,07-04-2025,09-04-2025,Buy,HDFC Custodian,BRK004,Custodian
B8640R,CST590700,XQ1907557100,7186,249.13,27-12-2024,30-12-2024,Buy,State Street,BRK001,Custodian
I9251J,CST448843,II3687277123,150,299.35,18-06-2025,19-06-2025,Sell,HDFC Custodian,BRK003,Custodian
N5785Q,CST218700,WD7401790898,5309,209.05,06-06-2025,09-06-2025,Sell,BNY Mellon,BRK004,Custodian
V4290K,CST143688,YT1863605042,5935,379.9,03-05-2025,05-05-2025,Buy,State Street,BRK003,Custodian
C2638C,CST455843,QH4840609790,2455,454.01,27-01-2025,29-01-2025,Sell,BNY Mellon,BRK001,Custodian
V2153Q,CST186855,WR9858132454,2843,340.09,02-02-2025,05-02-2025,Sell,BNY Mellon,BRK002,Custodian
Y8933B,CST104054,NQ2851239942,401,303.87,20-02-2025,22-02-2025,Buy,Shepard Ltd,BRK003,Custodian
H9504Q,CST986570,MI1086008059,1466,170.78,06-05-2025,08-05-2025,Sell,State Street,BRK003,Custodian
D8674Q,CST213641,OY2995296218,782,318.52,21-12-2024,24-12-2024,Sell,Northern Trust,BRK001,Custodian
K3568O,CST502306,RV0986931439,751,318.42,26-02-2025,28-02-2025,Buy,BNY Mellon,BRK003,Custodian
U8229R,CST212108,HB4400042862,5002,430.84,21-05-2025,22-05-2025,Buy,Northern Trust,BRK001,Custodian
G3913S,CST790531,HF2059650491,2282,327.08,24-04-2025,27-04-2025,Sell,BNY Mellon,BRK003,Custodian
A1381F,CST471681,OQ6594495205,241,767.21,21-05-2025,22-05-2025,Buy,State Street,BRK002,Custodian
B8054W,CST173822,QO3342685188,6588,769.65,16-06-2025,18-06-2025,Sell,State Street,BRK002,Custodian
Q4560G,CST792071,YL0473223926,7329,938.97,26-12-2024,28-12-2024,Sell,Smith and Sons,BRK004,Custodian
O7097T,CST457420,ZD9609645566,7954,247.15,13-04-2025,16-04-2025,Buy,Northern Trust,BRK003,Custodian
M8260R,CST733954,UD8267312276,5881,359.88,19-03-2025,22-03-2025,Sell,HDFC Custodian,BRK004,Custodian
F2480Z,CST387680,SD6528313777,9016,716.41,28-04-2025,01-05-2025,Buy,BNY Mellon,BRK003,Custodian
G5188F,CST871206,CY4650076132,5231,993.26,18-03-2025,20-03-2025,Buy,Northern Trust,BRK002,Custodian
V2189H,CST547610,WJ1476299099,6707,515.85,28-03-2025,29-03-2025,Buy,State Street,BRK003,Custodian
Z7463K,CST286749,IA2880784362,3578,202.04,03-02-2025,04-02-2025,Buy,Northern Trust,BRK004,Custodian
Z2426S,CST119570,SM2585386959,9346,261.26,12-03-2025,15-03-2025,Buy,James Inc,BRK001,Custodian
Z8312V,CST943822,SB1728014024,7550,996.4,11-06-2025,12-06-2025,Sell,State Street,BRK002,Custodian
F5488M,CST523772,WW7157532435,7528,131.21,14-04-2025,17-04-2025,Sell,Jordan-Taylor,BRK002,Custodian
A9709S,CST375329,ZV1219295258,2799,642.32,28-02-2025,01-03-2025,Sell,Northern Trust,BRK001,Custodian
T5423Z,CST179244,YZ9245786102,3949,458.38,31-05-2025,02-06-2025,Buy,BNY Mellon,BRK002,Custodian
M2208B,CST438741,AL8386998479,4463,995.14,12-01-2025,15-01-2025,Sell,Northern Trust,BRK002,Custodian
D3055N,CST363459,LD7720859951,5198,429.99,25-12-2024,27-12-2024,Buy,Northern Trust,BRK001,Custodian
S3131F,CST194662,LU6038107466,5336,116.76,20-03-2025,21-03-2025,Sell,BNY Mellon,BRK003,Custodian
A5341V,CST171872,MB5881614306,9468,179,07-04-2025,10-04-2025,Buy,BNY Mellon,BRK002,Custodian
R4779G,CST779525,AP5846425004,5042,468.17,16-05-2025,17-05-2025,Buy,HDFC Custodian,BRK002,Custodian
X6508E,CST295789,OM3938657128,4290,170.32,17-04-2025,19-04-2025,Buy,HDFC Custodian,BRK001,Custodian
Q1511N,CST410876,HY2394176588,6280,962.79,04-05-2025,05-05-2025,Sell,State Street,BRK002,Custodian
E4645T,CST818502,FC3341534280,253,720.89,19-05-2025,21-05-2025,Sell,HDFC Custodian,BRK004,Custodian
V2086D,CST411989,GX1075738645,8141,165.88,10-06-2025,13-06-2025,Buy,Hernandez Group,BRK002,Custodian
K8858N,CST317615,UM8872608347,6643,652.57,08-06-2025,09-06-2025,Sell,BNY Mellon,BRK004,Custodian
Q2690L,CST252370,GS8677828189,9737,161.22,12-05-2025,15-05-2025,Buy,Huang PLC,BRK004,Custodian
D8308U,CST397109,LU4156067175,4895,226.37,27-01-2025,29-01-2025,Buy,State Street,BRK003,Custodian
G3046G,CST664754,CA7794099408,3262,502.54,17-05-2025,19-05-2025,Buy,BNY Mellon,BRK001,Custodian
W1131K,CST154982,OT6824329107,4821,344.1,16-01-2025,18-01-2025,Sell,BNY Mellon,BRK001,Custodian
Z2995V,CST178091,SU9810394171,7251,442.58,13-02-2025,14-02-2025,Buy,State Street,BRK001,Custodian
J3882Z,CST437922,UM4790050332,8583,153.22,25-05-2025,26-05-2025,Buy,HDFC Custodian,BRK004,Custodian
C8253S,CST479667,JM8008546745,488,742.63,11-04-2025,14-04-2025,Buy,State Street,BRK003,Custodian
I6637J,CST909853,GA4640530028,2514,646.65,08-03-2025,09-03-2025,Sell,HDFC Custodian,BRK001,Custodian
O2074F,CST710258,IN4370272132,4206,686.85,13-05-2025,14-05-2025,Sell,HDFC Custodian,BRK004,Custodian
I4571X,CST522271,HO8066647862,5602,396.17,09-05-2025,10-05-2025,Buy,HDFC Custodian,BRK001,Custodian
L1695U,CST198336,EJ4372780535,5279,775.58,07-02-2025,10-02-2025,Buy,State Street,BRK004,Custodian
C6328W,CST889266,TW0796179299,2384,944.71,10-04-2025,11-04-2025,Buy,HDFC Custodian,BRK002,Custodian
C7915P,CST217196,EM5486459589,9796,208.68,01-02-2025,02-02-2025,Sell,Dunn LLC,BRK002,Custodian
H3018Z,CST441320,WQ8412502972,2604,280.41,26-05-2025,29-05-2025,Buy,"Gonzalez, Santana and Newman",BRK004,Custodian
L5801Y,CST205261,BS5641816128,1597,112.05,06-02-2025,08-02-2025,Buy,Bailey Inc,BRK002,Custodian
P5776A,CST364645,AN7074689196,4085,417.92,29-12-2024,30-12-2024,Buy,BNY Mellon,BRK004,Custodian
C7783C,CST703774,SG0117108704,1267,108.32,13-05-2025,14-05-2025,Buy,BNY Mellon,BRK002,Custodian
M8346C,CST788621,TL9022306754,5878,968.64,23-12-2024,25-12-2024,Sell,State Street,BRK001,Custodian
Z4544Y,CST508879,DL4117614461,8681,63.89,16-06-2025,19-06-2025,Buy,HDFC Custodian,BRK004,Custodian
C5178K,CST384206,LQ7985048877,425,573.75,14-02-2025,17-02-2025,Sell,BNY Mellon,BRK003,Custodian
U6516K,CST507020,LQ6407859525,5115,340.46,17-05-2025,20-05-2025,Sell,"Long, Flores and Escobar",BRK003,Custodian
P4534R,CST537107,GA5579624133,5614,438.2,04-06-2025,05-06-2025,Sell,BNY Mellon,BRK003,Custodian
R9114G,CST766654,MU9135248311,869,102.41,25-02-2025,28-02-2025,Buy,Northern Trust,BRK003,Custodian
R8038S,CST310717,XV7850238692,2912,751.1,22-02-2025,24-02-2025,Sell,Northern Trust,BRK004,Custodian
D9959Q,CST101818,SO9588726571,6146,622.97,22-04-2025,24-04-2025,Buy,BNY Mellon,BRK002,Custodian
T6191T,CST130872,FF5321047549,6866,505.56,21-03-2025,24-03-2025,Buy,State Street,BRK003,Custodian
B7839Y,CST538318,GC6020884098,2034,135.03,13-03-2025,15-03-2025,Buy,State Street,BRK001,Custodian
K8108C,CST903761,AQ0870336703,4370,492.66,26-01-2025,27-01-2025,Buy,HDFC Custodian,BRK001,Custodian
C4178K,CST918859,KD5688225828,8006,945.25,24-01-2025,25-01-2025,Buy,Walker-Smith,BRK002,Custodian
O1447T,CST886126,GQ9658375571,4247,154.17,28-04-2025,29-04-2025,Buy,State Street,BRK003,Custodian
D6083P,CST484480,BG3899302658,426,178.82,07-06-2025,09-06-2025,Buy,BNY Mellon,BRK002,Custodian
O8059X,CST966712,FO1099120181,9142,282.32,14-04-2025,16-04-2025,Sell,Rivera PLC,BRK001,Custodian
J7214F,CST484968,RD6863542212,6069,317.77,07-02-2025,10-02-2025,Sell,State Street,BRK004,Custodian
Y9713R,CST753608,OW2347598692,1207,541.84,05-03-2025,07-03-2025,Sell,Sanchez-Stanley,BRK003,Custodian
V3396Z,CST351795,GO2282171336,819,418.28,04-02-2025,07-02-2025,Buy,BNY Mellon,BRK004,Custodian
I3648S,CST694939,CF6553262387,9811,538.8,17-01-2025,19-01-2025,Buy,HDFC Custodian,BRK001,Custodian
N4450M,CST176343,JM8442615452,7983,636.95,15-05-2025,16-05-2025,Buy,"Porter, Daniel and Simmons",BRK003,Custodian
B9085Y,CST796345,YM6273400467,3619,175.58,31-12-2024,02-01-2025,Buy,HDFC Custodian,BRK004,Custodian
B8272P,CST189599,NS5016749387,6639,162.05,18-04-2025,21-04-2025,Sell,BNY Mellon,BRK001,Custodian
H9959N,CST128826,SK4624740908,1984,580.2,13-06-2025,15-06-2025,Buy,HDFC Custodian,BRK003,Custodian
W6880K,CST203745,JG7911959702,1523,753.53,13-01-2025,14-01-2025,Sell,HDFC Custodian,BRK004,Custodian
M3098U,CST996454,FW6330254857,4083,241.25,04-05-2025,05-05-2025,Buy,BNY Mellon,BRK002,Custodian
A5166N,CST643138,LG0988303389,2423,560.81,19-04-2025,20-04-2025,Buy,State Street,BRK004,Custodian
Z7970W,CST102250,YX1662280396,6898,918.57,29-01-2025,31-01-2025,Sell,BNY Mellon,BRK003,Custodian
B5939T,CST963666,LM8572716247,431,712.28,21-12-2024,22-12-2024,Sell,Northern Trust,BRK002,Custodian
L8429K,CST241902,PZ8058041700,4487,638.89,13-02-2025,16-02-2025,Sell,BNY Mellon,BRK002,Custodian
S3477X,CST766308,UU4546895005,7116,461.33,04-05-2025,06-05-2025,Sell,BNY Mellon,BRK002,Custodian
Q7366K,CST380220,CM8823742018,1129,620.5,28-05-2025,29-05-2025,Sell,HDFC Custodian,BRK003,Custodian
K6879O,CST492204,SF7532774936,2763,977.16,27-04-2025,30-04-2025,Sell,Bray-Smith,BRK001,Custodian
X2764F,CST262796,JB9187668452,4933,462.61,05-04-2025,06-04-2025,Buy,HDFC Custodian,BRK004,Custodian
K7346J,CST338584,HN5253710860,6307,856.84,21-02-2025,22-02-2025,Buy,HDFC Custodian,BRK001,Custodian
G3282Z,CST634999,FL1458033160,1383,437.97,11-02-2025,13-02-2025,Sell,Northern Trust,BRK002,Custodian
X4611E,CST389513,ZO1657298580,6575,187.1,30-01-2025,02-02-2025,Buy,BNY Mellon,BRK003,Custodian
X9214I,CST917798,KE9151642060,8511,437.62,18-04-2025,21-04-2025,Buy,HDFC Custodian,BRK003,Custodian
F2790H,CST125686,WF8431749373,1185,404.17,16-06-2025,17-06-2025,Sell,BNY Mellon,BRK001,Custodian
N2285O,CST467167,BB1891168068,886,572.69,18-04-2025,21-04-2025,Buy,Northern Trust,BRK004,Custodian
P8524N,CST498221,WE5206525804,8462,383.63,21-03-2025,24-03-2025,Buy,Northern Trust,BRK003,Custodian
G8447S,CST416764,ME4683767275,6871,193.46,20-03-2025,23-03-2025,Sell,State Street,BRK002,Custodian
M8713L,CST909155,AV8801099781,7659,462.38,23-04-2025,26-04-2025,Buy,HDFC Custodian,BRK004,Custodian
O5612X,CST604281,UL0588018128,695,63.41,24-02-2025,27-02-2025,Sell,HDFC Custodian,BRK003,Custodian
Z9322Y,CST407058,VT3196612482,1212,798.34,15-04-2025,16-04-2025,Buy,State Street,BRK001,Custodian
I9987F,CST837159,DR1555205314,8281,778.77,18-04-2025,20-04-2025,Sell,Northern Trust,BRK003,Custodian
O1760D,CST713456,DP7196705981,5558,437.19,17-05-2025,20-05-2025,Buy,Northern Trust,BRK002,Custodian
X2458O,CST591140,NE8158474467,7291,378.58,01-05-2025,03-05-2025,Sell,BNY Mellon,BRK001,Custodian
N9542Q,CST993482,LT4871546237,2572,487.01,28-05-2025,31-05-2025,Buy,HDFC Custodian,BRK003,Custodian
G8783P,CST146348,OE1379222559,9120,843.03,15-05-2025,16-05-2025,Buy,BNY Mellon,BRK002,Custodian
H9980F,CST659793,BG6070046434,380,638.47,11-03-2025,13-03-2025,Sell,Northern Trust,BRK004,Custodian
P8906H,CST929313,RS2637327894,8215,916,31-12-2024,03-01-2025,Buy,BNY Mellon,BRK003,Custodian
N8674U,CST247945,ST6644854788,6223,780.39,16-06-2025,18-06-2025,Sell,State Street,BRK004,Custodian
Q2844S,CST500866,LQ0547722947,6879,909.71,28-04-2025,29-04-2025,Sell,State Street,BRK001,Custodian
Z2165R,CST611174,GR0638782787,3373,870.48,06-04-2025,07-04-2025,Sell,State Street,BRK003,Custodian
M7827U,CST940223,CT0574210981,1839,557.2,28-05-2025,30-05-2025,Buy,Northern Trust,BRK003,Custodian
P4646Q,CST205515,WT8123547022,7930,730.52,06-04-2025,09-04-2025,Buy,State Street,BRK001,Custodian
Y5049V,CST429908,DW6348053323,2152,480.71,27-12-2024,29-12-2024,Buy,Northern Trust,BRK004,Custodian
O9124Y,CST800797,YS7817750128,6210,800.44,23-01-2025,25-01-2025,Buy,State Street,BRK001,Custodian
G1177E,CST933666,GS6989447973,8085,655.62,16-05-2025,17-05-2025,Buy,HDFC Custodian,BRK004,Custodian
I2930P,CST451430,PV6452389830,1522,203.67,15-06-2025,16-06-2025,Buy,State Street,BRK004,Custodian
A2867E,CST409300,WO4645467687,9134,596.98,15-05-2025,18-05-2025,Buy,HDFC Custodian,BRK002,Custodian
M7117R,CST469040,SD8524572309,3401,549.37,11-02-2025,14-02-2025,Sell,State Street,BRK001,Custodian
E9381D,CST226334,XR5192067633,7797,251.55,26-04-2025,27-04-2025,Sell,BNY Mellon,BRK003,Custodian
F1583L,CST955633,MR4252378618,331,435.75,14-01-2025,17-01-2025,Sell,BNY Mellon,BRK001,Custodian
S8813K,CST902760,GH2925366630,1468,222.68,17-05-2025,19-05-2025,Sell,State Street,BRK002,Custodian
A3495B,CST656593,SR6753323197,2443,283.48,03-06-2025,06-06-2025,Sell,Northern Trust,BRK003,Custodian
Y6894K,CST383257,RJ7162288473,7454,761.08,13-03-2025,16-03-2025,Sell,Northern Trust,BRK003,Custodian
Y8161X,CST478232,HK0194964675,655,148.57,06-02-2025,07-02-2025,Sell,Phillips-Torres,BRK001,Custodian
Q6216Y,CST474825,BF8943282265,4548,220.89,27-12-2024,30-12-2024,Sell,HDFC Custodian,BRK002,Custodian
N2801J,CST342248,SN1514395161,6184,752.98,27-12-2024,30-12-2024,Buy,State Street,BRK001,Custodian
C3565Z,CST286887,OK7681514881,8523,217.33,22-04-2025,24-04-2025,Buy,HDFC Custodian,BRK003,Custodian
E4889Q,CST390742,YZ2277251676,5444,659.65,26-04-2025,29-04-2025,Sell,BNY Mellon,BRK003,Custodian
H7646F,CST908188,LB8216700730,6583,653.86,07-03-2025,09-03-2025,Buy,BNY Mellon,BRK003,Custodian
L1598E,CST545342,YI0452252160,1267,604.85,07-05-2025,09-05-2025,Buy,State Street,BRK004,Custodian
V4771U,CST803404,RS7641062034,7068,876.45,29-12-2024,30-12-2024,Sell,"Shah, Graham and Campos",BRK002,Custodian
V6499J,CST186104,KC3513464615,8201,61.06,13-05-2025,14-05-2025,Sell,State Street,BRK001,Custodian
W3552A,CST304567,PX2018863712,7947,868.89,19-03-2025,21-03-2025,Buy,BNY Mellon,BRK001,Custodian
E1713N,CST706830,BL2068994309,3342,770.82,21-03-2025,24-03-2025,Sell,HDFC Custodian,BRK003,Custodian
C3561F,CST269792,TJ5081678744,8586,903.68,05-06-2025,08-06-2025,Buy,BNY Mellon,BRK001,Custodian
E8956K,CST948961,HX4745294503,4035,347.59,04-02-2025,07-02-2025,Buy,BNY Mellon,BRK003,Custodian
Y2202R,CST830690,VN1958474769,3953,611.33,16-04-2025,17-04-2025,Buy,State Street,BRK002,Custodian
L4675G,CST214366,NQ8114529813,9234,470.54,03-02-2025,06-02-2025,Buy,HDFC Custodian,BRK001,Custodian
N7536Z,CST980123,RJ7874227948,3860,852.65,27-03-2025,29-03-2025,Buy,"Baxter, Bryant and Owens",BRK004,Custodian
O1881G,CST299895,RM9217483786,5264,975.57,22-12-2024,25-12-2024,Sell,State Street,BRK001,Custodian
K9577H,CST500561,GG0202471608,1132,464.19,06-06-2025,08-06-2025,Buy,Northern Trust,BRK002,Custodian
V6454R,CST729234,ON0870403668,3853,398.7,01-04-2025,03-04-2025,Buy,State Street,BRK004,Custodian
N3587N,CST619941,EO8812664791,1338,299.58,22-05-2025,24-05-2025,Sell,"Williams, Hoover and Marks",BRK003,Custodian
M2773N,CST502044,WB6643720140,2168,472.79,09-01-2025,10-01-2025,Sell,Northern Trust,BRK003,Custodian
E2986E,CST867545,CN6715690992,5654,182.51,13-06-2025,14-06-2025,Buy,Northern Trust,BRK003,Custodian
A6488I,CST144508,QG1741867624,919,890.26,14-06-2025,15-06-2025,Buy,HDFC Custodian,BRK004,Custodian
N6041A,CST663566,EC1643128458,8250,647.32,18-02-2025,21-02-2025,Sell,Northern Trust,BRK003,Custodian
T5901F,CST812801,OU3599645347,5604,88.88,02-04-2025,04-04-2025,Sell,State Street,BRK004,Custodian
J5611I,CST652349,IY6945333277,690,147.14,06-03-2025,09-03-2025,Buy,HDFC Custodian,BRK001,Custodian
W2963E,CST756063,XC7405467199,4450,304.92,07-02-2025,08-02-2025,Buy,"Walton, Reyes and Riggs",BRK002,Custodian
X3447I,CST134887,LU4556217141,3910,946.97,11-04-2025,12-04-2025,Sell,BNY Mellon,BRK002,Custodian
K5341M,CST853843,QT2534066676,6740,191.81,06-02-2025,07-02-2025,Sell,State Street,BRK001,Custodian
E4051H,CST427106,LC8376087607,6549,515.75,30-04-2025,02-05-2025,Sell,Northern Trust,BRK001,Custodian
H5244Q,CST196150,LY2736045273,1215,261.62,17-01-2025,19-01-2025,Buy,Northern Trust,BRK003,Custodian
T7031M,CST915764,ON4743061603,7547,728.72,12-03-2025,14-03-2025,Buy,Northern Trust,BRK001,Custodian
C1024Y,CST579909,SN4945703867,1673,447.43,04-04-2025,05-04-2025,Buy,State Street,BRK001,Custodian
Q6244V,CST829087,HV5226258372,7903,320.66,07-02-2025,10-02-2025,Sell,HDFC Custodian,BRK001,Custodian
E9722W,CST188294,NL1013693014,8648,920.92,19-01-2025,22-01-2025,Buy,State Street,BRK003,Custodian
N3420G,CST574919,XA6756357066,3054,704.59,16-03-2025,19-03-2025,Sell,Northern Trust,BRK001,Custodian
I5086N,CST867218,SN4440500413,6514,71.93,15-04-2025,18-04-2025,Buy,State Street,BRK002,Custodian
W5976U,CST269742,FK6561902053,5226,578.23,08-06-2025,09-06-2025,Buy,State Street,BRK002,Custodian
